cell_id,case,policy,agents,dependency_probability,avoidance_probability,edit_length_lines,nominal_overlap_probability,nominal_mu,sync_interval,post_dispatch_wait,wait_in_characteristic_units,observation_horizon,baseline_read_time,repair_clock,base_repair_time,edits_per_agent_time,files,lines_per_file,mean_completed_repair_attempts,mean_failed_completed_repairs,pooled_failure_fraction_completed_repairs,fixed_clock_collision_exposure,first_order_failure_probability,mean_initial_conflicts,mean_dispatches,pooled_dispatches_per_initial_conflict,mean_unresolved_initial_conflicts_no_dependency,pooled_unresolved_initial_conflict_fraction_no_dependency,seed_mean_over_five_unresolved_fraction,window_divided_by_minimum_attempt_slot,maximum_completed_attempts_per_window,maximum_dispatches_per_window_no_dependency,unobserved_tail_mean_upper_bound
74b07ff36fda2c73,0,kick_back,2,0.0,0.0,64,0.06872332143144783,0.06872332143144783,0.5,3.6377752819961913,0.25,465.6352360955125,start,fixed,0.25,1.0,8,256,108.56666666666666,2.0,0.018421860607921402,0.25,0.017034081516169853,107.56666666666666,109.56666666666666,1.0185931205453982,1.0,0.009296560272699102,0.0,119.76907159521589,119,120,not_identifiable_without_future_process_assumptions
3ae90918e198ebed,0,kick_back,2,0.0,0.0,64,0.06872332143144783,0.06872332143144783,0.5,7.2755505639923825,0.5,465.6352360955125,start,fixed,0.25,1.0,8,256,58.2,1.4333333333333333,0.024627720504009163,0.25,0.017034081516169853,57.8,59.2,1.0242214532871974,1.0333333333333243,0.017877739331026373,0.0,61.87390970747636,61,62,not_identifiable_without_future_process_assumptions
1b1b15e4caa57cd6,0,kick_back,2,0.0,0.0,64,0.06872332143144783,0.06872332143144783,0.5,14.551101127984765,1.0,465.6352360955125,start,fixed,0.25,1.0,8,256,29.366666666666667,0.36666666666666664,0.012485811577752554,0.25,0.017034081516169853,30.2,30.366666666666667,1.0055187637969096,1.1999999999999993,0.03973509933774832,0.0,31.459499672975397,31,32,not_identifiable_without_future_process_assumptions
06473c6cf3ced5a3,0,kick_back,2,0.0,0.0,64,0.06872332143144783,0.06872332143144783,0.5,29.10220225596953,2.0,465.6352360955125,start,fixed,0.25,1.0,8,256,14.5,0.16666666666666666,0.011494252873563218,0.25,0.017034081516169853,15.533333333333333,15.5,0.9978540772532188,1.1999999999999993,0.07725321888412012,0.0,15.863724024346878,15,16,not_identifiable_without_future_process_assumptions
9f094c5249de2977,0,kick_back,2,0.0,0.0,64,0.06872332143144783,0.06872332143144783,0.5,58.20440451193906,4.0,465.6352360955125,start,fixed,0.25,1.0,8,256,6.866666666666666,0.03333333333333333,0.004854368932038835,0.25,0.017034081516169853,7.933333333333334,7.866666666666666,0.9915966386554621,1.1000000000000005,0.138655462184874,0.0,7.965785298529703,7,8,not_identifiable_without_future_process_assumptions
6c5bc5697351df14,0,kick_back,2,0.0,0.0,64,0.06872332143144783,0.06872332143144783,0.5,0.0,0.0,465.6352360955125,start,context,0.25,1.0,8,256,16.433333333333334,0.03333333333333333,0.002028397565922921,,,16.433333333333334,16.466666666666665,1.0020283975659228,0.03333333333333499,0.002028397565923022,0.0,1862.54094438205,1862,,not_identifiable_without_future_process_assumptions
13e7b62f2d527842,0,kick_back,2,0.0,0.0,64,0.06872332143144783,0.06872332143144783,0.5,3.6377752819961913,0.25,465.6352360955125,start,context,0.25,1.0,8,256,69.93333333333334,9.4,0.1344137273593899,,,61.56666666666667,70.93333333333334,1.1521386031402274,1.0333333333333314,0.016783974011911177,0.0,119.76907159521589,119,,not_identifiable_without_future_process_assumptions
8efea0537d0d2fba,0,kick_back,2,0.0,0.0,64,0.06872332143144783,0.06872332143144783,0.5,7.2755505639923825,0.5,465.6352360955125,start,context,0.25,1.0,8,256,44.56666666666667,6.166666666666667,0.13836948391922213,,,39.4,45.56666666666667,1.1565143824027073,0.9999999999999929,0.025380710659898296,0.0,61.87390970747636,61,,not_identifiable_without_future_process_assumptions
f9fc2ff54eb600f8,0,kick_back,2,0.0,0.0,64,0.06872332143144783,0.06872332143144783,0.5,14.551101127984765,1.0,465.6352360955125,start,context,0.25,1.0,8,256,25.366666666666667,3.4,0.1340341655716163,,,23.1,26.366666666666667,1.1414141414141414,1.1333333333333329,0.049062049062049036,0.0,31.459499672975397,31,,not_identifiable_without_future_process_assumptions
7e48c81e02996431,0,kick_back,2,0.0,0.0,64,0.06872332143144783,0.06872332143144783,0.5,29.10220225596953,2.0,465.6352360955125,start,context,0.25,1.0,8,256,13.366666666666667,2.066666666666667,0.1546134663341646,,,12.433333333333334,14.366666666666667,1.155495978552279,1.1333333333333329,0.09115281501340479,0.0,15.863724024346878,15,,not_identifiable_without_future_process_assumptions
a9357651fbbbafe2,0,kick_back,2,0.0,0.0,64,0.06872332143144783,0.06872332143144783,0.5,58.20440451193906,4.0,465.6352360955125,start,context,0.25,1.0,8,256,6.7,1.0,0.14925373134328357,,,6.833333333333333,7.7,1.126829268292683,1.1333333333333329,0.1658536585365853,0.0,7.965785298529703,7,,not_identifiable_without_future_process_assumptions
02b20d8006444bf2,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,0.0,0.0,3105.2310024635212,dispatch,fixed,0.25,1.0,8,256,33.1,0.0,0.0,0.25,0.0025729820571334544,33.1,33.1,1.0,0.0,0.0,0.0,12420.924009854085,12420,12421,not_identifiable_without_future_process_assumptions
3707cb5b5d32215d,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,24.25961720674626,0.25,3105.2310024635212,dispatch,fixed,0.25,1.0,8,256,122.93333333333334,12.4,0.10086767895878525,24.50961720674626,0.22320305736951937,113.53333333333333,123.93333333333334,1.0916030534351147,3.0,0.026423957721667647,0.0,126.69439005390944,126,127,not_identifiable_without_future_process_assumptions
87fe399ab241af87,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,48.51923441349252,0.5,3105.2310024635212,dispatch,fixed,0.25,1.0,8,256,61.46666666666667,11.4,0.18546637744034708,48.76923441349252,0.3950299327919085,53.06666666666667,62.46666666666667,1.1771356783919598,3.0,0.05653266331658291,0.0,63.671924314736145,63,64,not_identifiable_without_future_process_assumptions
cfc00d9707027260,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,97.03846882698504,1.0,3105.2310024635212,dispatch,fixed,0.25,1.0,8,256,30.566666666666666,10.466666666666667,0.3424209378407852,97.28846882698504,0.6330671060298801,23.1,31.566666666666666,1.3665223665223665,3.0,0.12987012987012986,0.0,31.91777031649838,31,32,not_identifiable_without_future_process_assumptions
da826101a53572f3,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,194.07693765397008,2.0,3105.2310024635212,dispatch,fixed,0.25,1.0,8,256,14.9,8.266666666666667,0.5548098434004475,194.32693765397008,0.8650129320188522,9.633333333333333,15.9,1.6505190311418687,3.0,0.31141868512110726,0.008928571428571428,15.97941613217246,15,16,not_identifiable_without_future_process_assumptions
de6fe7be801f0b4c,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,388.15387530794015,4.0,3105.2310024635212,dispatch,fixed,0.25,1.0,8,256,6.966666666666667,5.833333333333333,0.8373205741626794,388.40387530794015,0.9817314869214915,4.133333333333334,7.966666666666667,1.9274193548387095,3.0,0.7258064516129031,0.06222222222222222,7.994850720790532,7,8,not_identifiable_without_future_process_assumptions
7c6899635b1f253d,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,0.0,0.0,3105.2310024635212,dispatch,context,0.25,1.0,8,256,33.13333333333333,0.03333333333333333,0.001006036217303823,,,33.1,33.13333333333333,1.001007049345418,0.0,0.0,0.0,12420.924009854085,12420,,not_identifiable_without_future_process_assumptions
913a51e3831212b8,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,24.25961720674626,0.25,3105.2310024635212,dispatch,context,0.25,1.0,8,256,79.3,12.133333333333333,0.15300546448087432,,,70.16666666666667,80.3,1.144418052256532,3.000000000000014,0.042755344418052454,0.0,126.69439005390944,126,,not_identifiable_without_future_process_assumptions
b60651adb91d876d,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,48.51923441349252,0.5,3105.2310024635212,dispatch,context,0.25,1.0,8,256,48.46666666666667,11.8,0.24346629986244842,,,39.666666666666664,49.46666666666667,1.247058823529412,2.999999999999993,0.07563025210084016,0.0,63.671924314736145,63,,not_identifiable_without_future_process_assumptions
c040aa23b28b32e8,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,97.03846882698504,1.0,3105.2310024635212,dispatch,context,0.25,1.0,8,256,27.266666666666666,10.166666666666666,0.3728606356968215,,,20.1,28.266666666666666,1.4063018242122718,3.0,0.14925373134328357,0.0,31.91777031649838,31,,not_identifiable_without_future_process_assumptions
138f41a1602780bc,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,194.07693765397008,2.0,3105.2310024635212,dispatch,context,0.25,1.0,8,256,14.4,8.266666666666667,0.5740740740740741,,,9.133333333333333,15.4,1.686131386861314,3.0,0.3284671532846716,0.01798941798941799,15.97941613217246,15,,not_identifiable_without_future_process_assumptions
20ba252ff559da54,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,388.15387530794015,4.0,3105.2310024635212,dispatch,context,0.25,1.0,8,256,6.966666666666667,5.866666666666666,0.8421052631578947,,,4.1,7.966666666666667,1.9430894308943092,2.999999999999999,0.7317073170731706,0.06222222222222222,7.994850720790532,7,,not_identifiable_without_future_process_assumptions
d8d14b4e07c89637,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,0.0,0.0,3105.2310024635212,start,fixed,0.25,1.0,8,256,33.1,0.0,0.0,0.25,0.0025729820571334544,33.1,33.1,1.0,0.0,0.0,0.0,12420.924009854085,12420,12421,not_identifiable_without_future_process_assumptions
8c1d6df6dd5658a5,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,24.25961720674626,0.25,3105.2310024635212,start,fixed,0.25,1.0,8,256,122.93333333333334,0.3,0.002440347071583514,0.25,0.0025729820571334544,125.63333333333334,123.93333333333334,0.9864685592995489,3.0,0.023879013000795965,0.0,126.69439005390944,126,127,not_identifiable_without_future_process_assumptions
3fcd2dbee09e2e1b,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,48.51923441349252,0.5,3105.2310024635212,start,fixed,0.25,1.0,8,256,61.46666666666667,0.1,0.0016268980477223427,0.25,0.0025729820571334544,64.36666666666666,62.46666666666667,0.9704816157431384,2.999999999999993,0.046607975142413154,0.0,63.671924314736145,63,64,not_identifiable_without_future_process_assumptions
cfc9652c78eaf652,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,97.03846882698504,1.0,3105.2310024635212,start,fixed,0.25,1.0,8,256,30.566666666666666,0.06666666666666667,0.0021810250817884407,0.25,0.0025729820571334544,33.5,31.566666666666666,0.9422885572139303,3.0,0.08955223880597014,0.0,31.91777031649838,31,32,not_identifiable_without_future_process_assumptions
f787499fc07184e2,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,194.07693765397008,2.0,3105.2310024635212,start,fixed,0.25,1.0,8,256,14.9,0.0,0.0,0.25,0.0025729820571334544,17.9,15.9,0.8882681564245811,2.9999999999999982,0.1675977653631284,0.0,15.97941613217246,15,16,not_identifiable_without_future_process_assumptions
32317f42642bca58,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,388.15387530794015,4.0,3105.2310024635212,start,fixed,0.25,1.0,8,256,6.966666666666667,0.03333333333333333,0.004784688995215311,0.25,0.0025729820571334544,9.933333333333334,7.966666666666667,0.802013422818792,3.0,0.30201342281879195,0.0,7.994850720790532,7,8,not_identifiable_without_future_process_assumptions
4c2c30fddaa5ead8,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,0.0,0.0,3105.2310024635212,start,context,0.25,1.0,8,256,33.13333333333333,0.03333333333333333,0.001006036217303823,,,33.1,33.13333333333333,1.001007049345418,0.0,0.0,0.0,12420.924009854085,12420,,not_identifiable_without_future_process_assumptions
f865cb66292ed04a,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,24.25961720674626,0.25,3105.2310024635212,start,context,0.25,1.0,8,256,76.66666666666667,4.666666666666667,0.06086956521739131,,,75.0,77.66666666666667,1.0355555555555556,3.0,0.04,0.0,126.69439005390944,126,,not_identifiable_without_future_process_assumptions
0e8e2cf31b44a679,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,48.51923441349252,0.5,3105.2310024635212,start,context,0.25,1.0,8,256,46.06666666666667,3.0,0.06512301013024602,,,46.06666666666667,47.06666666666667,1.0217076700434153,3.0,0.06512301013024602,0.0,63.671924314736145,63,,not_identifiable_without_future_process_assumptions
8e26d8c148356661,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,97.03846882698504,1.0,3105.2310024635212,start,context,0.25,1.0,8,256,25.766666666666666,1.6,0.06209573091849936,,,27.166666666666668,26.766666666666666,0.9852760736196319,3.0000000000000036,0.11042944785276086,0.0,31.91777031649838,31,,not_identifiable_without_future_process_assumptions
d4ca42d7e3c1c224,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,194.07693765397008,2.0,3105.2310024635212,start,context,0.25,1.0,8,256,13.666666666666666,0.7666666666666667,0.056097560975609764,,,15.9,14.666666666666666,0.9224318658280922,3.0000000000000018,0.18867924528301896,0.0,15.97941613217246,15,,not_identifiable_without_future_process_assumptions
b6d0ac26e828cd0b,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,388.15387530794015,4.0,3105.2310024635212,start,context,0.25,1.0,8,256,6.933333333333334,0.43333333333333335,0.0625,,,9.5,7.933333333333334,0.8350877192982457,3.0,0.3157894736842105,0.0,7.994850720790532,7,,not_identifiable_without_future_process_assumptions
7ffbca498ce8f21a,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,0.0,0.0,685.416309408565,dispatch,fixed,0.25,1.0,8,256,33.833333333333336,0.0,0.0,0.25,0.011603888099730056,33.833333333333336,33.833333333333336,1.0,0.0,0.0,0.0,2741.66523763426,2741,2742,not_identifiable_without_future_process_assumptions
10d3547ed2a37f76,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,5.354814917254414,0.25,685.416309408565,dispatch,fixed,0.25,1.0,8,256,116.6,11.033333333333333,0.09462550028587764,5.604814917254414,0.23023633406733784,108.53333333333333,117.6,1.0835380835380835,2.9666666666666686,0.027334152334152352,0.0,122.29062324582958,122,123,not_identifiable_without_future_process_assumptions
fdae7268df4944dc,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,10.709629834508828,0.5,685.416309408565,dispatch,fixed,0.25,1.0,8,256,59.86666666666667,11.4,0.19042316258351893,10.959629834508828,0.40050745419172745,51.46666666666667,60.86666666666667,1.182642487046632,3.0,0.05829015544041451,0.0,62.540096678300166,62,63,not_identifiable_without_future_process_assumptions
6b8c21b4615cc392,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,21.419259669017656,1.0,685.416309408565,dispatch,fixed,0.25,1.0,8,256,30.033333333333335,9.766666666666667,0.3251942286348502,21.669259669017656,0.6363893906981024,23.3,31.033333333333335,1.3319027181688126,3.033333333333335,0.13018597997138776,0.0,31.630813413923953,31,32,not_identifiable_without_future_process_assumptions
9d9e9e0c0aa33826,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,42.83851933803531,2.0,685.416309408565,dispatch,fixed,0.25,1.0,8,256,14.733333333333333,8.333333333333334,0.5656108597285069,43.08851933803531,0.8662351322460102,9.4,15.733333333333333,1.6737588652482267,3.0000000000000018,0.31914893617021295,0.0037037037037037034,15.90716784745794,15,16,not_identifiable_without_future_process_assumptions
9e253da13fdcf05d,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,85.67703867607062,4.0,685.416309408565,dispatch,fixed,0.25,1.0,8,256,6.933333333333334,5.433333333333334,0.7836538461538461,85.92703867607062,0.9818968937354058,4.5,7.933333333333334,1.762962962962963,3.0,0.6666666666666666,0.06111111111111111,7.976724439352092,7,8,not_identifiable_without_future_process_assumptions
484d762965781247,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,0.0,0.0,685.416309408565,dispatch,context,0.25,1.0,8,256,34.4,0.06666666666666667,0.001937984496124031,,,34.333333333333336,34.4,1.0019417475728154,7.105427357601002e-15,2.0695419488158256e-16,0.0,2741.66523763426,2741,,not_identifiable_without_future_process_assumptions
a23b8544feaff105,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,5.354814917254414,0.25,685.416309408565,dispatch,context,0.25,1.0,8,256,76.5,10.833333333333334,0.14161220043572986,,,68.73333333333333,77.5,1.1275460717749757,3.066666666666663,0.04461687681862264,0.0,122.29062324582958,122,,not_identifiable_without_future_process_assumptions
1c9853144c300693,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,10.709629834508828,0.5,685.416309408565,dispatch,context,0.25,1.0,8,256,46.63333333333333,10.566666666666666,0.226590421729807,,,39.06666666666667,47.63333333333333,1.219283276450512,3.000000000000007,0.07679180887372031,0.0,62.540096678300166,62,,not_identifiable_without_future_process_assumptions
55558788ce745332,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,21.419259669017656,1.0,685.416309408565,dispatch,context,0.25,1.0,8,256,26.5,9.2,0.3471698113207547,,,20.3,27.5,1.354679802955665,3.0,0.14778325123152708,0.0,31.630813413923953,31,,not_identifiable_without_future_process_assumptions
4cf7e12e332832a4,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,42.83851933803531,2.0,685.416309408565,dispatch,context,0.25,1.0,8,256,14.066666666666666,8.4,0.5971563981042655,,,8.666666666666666,15.066666666666666,1.7384615384615385,3.0,0.3461538461538462,0.01111111111111111,15.90716784745794,15,,not_identifiable_without_future_process_assumptions
d9ecd99ca345419c,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,85.67703867607062,4.0,685.416309408565,dispatch,context,0.25,1.0,8,256,6.933333333333334,5.533333333333333,0.798076923076923,,,4.4,7.933333333333334,1.803030303030303,3.0,0.6818181818181818,0.07222222222222222,7.976724439352092,7,,not_identifiable_without_future_process_assumptions
8c43ef60ff809e72,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,0.0,0.0,685.416309408565,start,fixed,0.25,1.0,8,256,33.833333333333336,0.0,0.0,0.25,0.011603888099730056,33.833333333333336,33.833333333333336,1.0,0.0,0.0,0.0,2741.66523763426,2741,2742,not_identifiable_without_future_process_assumptions
032c0619b8f3f009,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,5.354814917254414,0.25,685.416309408565,start,fixed,0.25,1.0,8,256,116.6,0.6,0.005145797598627788,0.25,0.011603888099730056,118.96666666666667,117.6,0.9885121882880358,2.9666666666666686,0.024936957130848994,0.0,122.29062324582958,122,123,not_identifiable_without_future_process_assumptions
239187bc9ecf2ed4,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,10.709629834508828,0.5,685.416309408565,start,fixed,0.25,1.0,8,256,59.86666666666667,0.3,0.005011135857461024,0.25,0.011603888099730056,62.56666666666667,60.86666666666667,0.9728289824187533,3.0,0.04794885455514118,0.0,62.540096678300166,62,63,not_identifiable_without_future_process_assumptions
c721de96820cdbc1,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,21.419259669017656,1.0,685.416309408565,start,fixed,0.25,1.0,8,256,30.033333333333335,0.13333333333333333,0.004439511653718091,0.25,0.011603888099730056,32.9,31.033333333333335,0.9432624113475179,2.9999999999999964,0.0911854103343464,0.0,31.630813413923953,31,32,not_identifiable_without_future_process_assumptions
c4659f8f06dc7b92,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,42.83851933803531,2.0,685.416309408565,start,fixed,0.25,1.0,8,256,14.733333333333333,0.06666666666666667,0.004524886877828055,0.25,0.011603888099730056,17.666666666666668,15.733333333333333,0.890566037735849,3.0000000000000018,0.16981132075471708,0.0,15.90716784745794,15,16,not_identifiable_without_future_process_assumptions
aa685c470f857ca4,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,85.67703867607062,4.0,685.416309408565,start,fixed,0.25,1.0,8,256,6.933333333333334,0.06666666666666667,0.009615384615384614,0.25,0.011603888099730056,9.866666666666667,7.933333333333334,0.8040540540540541,3.0,0.30405405405405406,0.0,7.976724439352092,7,8,not_identifiable_without_future_process_assumptions
3c8354c4bfc5af7a,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,0.0,0.0,685.416309408565,start,context,0.25,1.0,8,256,34.4,0.06666666666666667,0.001937984496124031,,,34.333333333333336,34.4,1.0019417475728154,7.105427357601002e-15,2.0695419488158256e-16,0.0,2741.66523763426,2741,,not_identifiable_without_future_process_assumptions
1cb66000dc7c3665,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,5.354814917254414,0.25,685.416309408565,start,context,0.25,1.0,8,256,73.4,5.3,0.07220708446866485,,,71.1,74.4,1.0464135021097047,2.999999999999986,0.04219409282700402,0.0,122.29062324582958,122,,not_identifiable_without_future_process_assumptions
2265a6cdbcbf2b51,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,10.709629834508828,0.5,685.416309408565,start,context,0.25,1.0,8,256,44.733333333333334,3.2666666666666666,0.07302533532041729,,,44.46666666666667,45.733333333333334,1.0284857571214392,3.0,0.06746626686656672,0.0,62.540096678300166,62,,not_identifiable_without_future_process_assumptions
077f99ce32087edf,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,21.419259669017656,1.0,685.416309408565,start,context,0.25,1.0,8,256,25.433333333333334,2.1333333333333333,0.08387942332896461,,,26.3,26.433333333333334,1.0050697084917617,3.0,0.11406844106463879,0.0,31.630813413923953,31,,not_identifiable_without_future_process_assumptions
6ae9c5d910d3daed,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,42.83851933803531,2.0,685.416309408565,start,context,0.25,1.0,8,256,13.5,0.8666666666666667,0.06419753086419754,,,15.666666666666666,14.5,0.9255319148936171,3.033333333333333,0.19361702127659575,0.0,15.90716784745794,15,,not_identifiable_without_future_process_assumptions
078e784a58246c26,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,85.67703867607062,4.0,685.416309408565,start,context,0.25,1.0,8,256,6.833333333333333,0.5666666666666667,0.08292682926829269,,,9.266666666666667,7.833333333333333,0.8453237410071941,3.000000000000001,0.32374100719424465,0.0,7.976724439352092,7,,not_identifiable_without_future_process_assumptions
0a5f08c55f41e3dc,1,kick_back,4,0.0,0.0,64,0.06872332143144783,0.20616996429434348,0.5,0.0,0.0,256.0,dispatch,fixed,0.25,1.0,8,256,55.93333333333333,0.0,0.0,0.25,0.050236707357164144,56.06666666666667,56.06666666666667,1.0,0.13333333333333997,0.0023781212841856116,0.0,1024.0,1024,1025,not_identifiable_without_future_process_assumptions
5169b70191430273,1,kick_back,4,0.0,0.0,64,0.06872332143144783,0.20616996429434348,0.5,1.212591760665397,0.25,256.0,dispatch,fixed,0.25,1.0,8,256,168.96666666666667,21.133333333333333,0.12507397908857762,1.462591760665397,0.2603236039572836,150.56666666666666,169.96666666666667,1.1288465795882223,2.73333333333332,0.018153641797653223,0.0,175.03175314178878,175,176,not_identifiable_without_future_process_assumptions
4a94f3bf96ccc231,1,kick_back,4,0.0,0.0,64,0.06872332143144783,0.20616996429434348,0.5,2.425183521330794,0.5,256.0,dispatch,fixed,0.25,1.0,8,256,93.43333333333334,17.333333333333332,0.1855155190866928,2.675183521330794,0.42393944354249785,79.1,94.43333333333334,1.1938474504846188,2.999999999999986,0.03792667509481651,0.0,95.69436936148982,95,96,not_identifiable_without_future_process_assumptions
f4a4a5e023b3e44d,1,kick_back,4,0.0,0.0,64,0.06872332143144783,0.20616996429434348,0.5,4.850367042661588,1.0,256.0,dispatch,fixed,0.25,1.0,8,256,48.833333333333336,15.866666666666667,0.3249146757679181,5.100367042661588,0.6506016106574045,36.03333333333333,49.833333333333336,1.3829787234042554,3.066666666666663,0.0851063829787233,0.0,50.1924661222829,50,51,not_identifiable_without_future_process_assumptions
c1003e4f1a8f1834,1,kick_back,4,0.0,0.0,64,0.06872332143144783,0.20616996429434348,0.5,9.700734085323177,2.0,256.0,dispatch,fixed,0.25,1.0,8,256,24.766666666666666,11.8,0.4764468371467026,9.950734085323177,0.871463515782444,15.966666666666667,25.766666666666666,1.6137787056367432,3.0000000000000018,0.18789144050104395,0.002564102564102564,25.72674516321232,25,26,not_identifiable_without_future_process_assumptions
e4b07b52afea2143,1,kick_back,4,0.0,0.0,64,0.06872332143144783,0.20616996429434348,0.5,19.401468170646353,4.0,256.0,dispatch,fixed,0.25,1.0,8,256,12.066666666666666,8.8,0.7292817679558011,19.651468170646353,0.9826044785021787,6.333333333333333,13.066666666666666,2.0631578947368423,3.0666666666666673,0.4842105263157896,0.044814814814814814,13.027016494492276,13,14,not_identifiable_without_future_process_assumptions
bfd00a8e2d29196e,1,kick_back,4,0.0,0.0,64,0.06872332143144783,0.20616996429434348,0.5,0.0,0.0,256.0,dispatch,context,0.25,1.0,8,256,66.03333333333333,1.9333333333333333,0.0292781423523473,,,64.36666666666666,66.26666666666667,1.0295183842568618,0.2666666666666657,0.004142931123770053,0.0,1024.0,1024,,not_identifiable_without_future_process_assumptions
bd7e07ab490403b9,1,kick_back,4,0.0,0.0,64,0.06872332143144783,0.20616996429434348,0.5,1.212591760665397,0.25,256.0,dispatch,context,0.25,1.0,8,256,93.06666666666666,17.833333333333332,0.1916189111747851,,,78.2,94.06666666666666,1.2028985507246377,2.9666666666666686,0.037936913895993206,0.0,175.03175314178878,175,,not_identifiable_without_future_process_assumptions
91e4ffc169ba9814,1,kick_back,4,0.0,0.0,64,0.06872332143144783,0.20616996429434348,0.5,2.425183521330794,0.5,256.0,dispatch,context,0.25,1.0,8,256,64.66666666666667,15.0,0.23195876288659792,,,52.733333333333334,65.66666666666667,1.245259165613148,3.066666666666663,0.058154235145385515,0.0,95.69436936148982,95,,not_identifiable_without_future_process_assumptions
f45f7edc7b4c671b,1,kick_back,4,0.0,0.0,64,0.06872332143144783,0.20616996429434348,0.5,4.850367042661588,1.0,256.0,dispatch,context,0.25,1.0,8,256,40.333333333333336,14.6,0.3619834710743801,,,28.766666666666666,41.333333333333336,1.4368482039397452,3.0333333333333314,0.1054461181923522,0.0,50.1924661222829,50,,not_identifiable_without_future_process_assumptions
cb6c2cada572fafa,1,kick_back,4,0.0,0.0,64,0.06872332143144783,0.20616996429434348,0.5,9.700734085323177,2.0,256.0,dispatch,context,0.25,1.0,8,256,22.7,11.966666666666667,0.527165932452276,,,13.833333333333334,23.7,1.7132530120481926,3.1000000000000014,0.22409638554216876,0.008372183372183373,25.72674516321232,25,,not_identifiable_without_future_process_assumptions
