cell_id,case,policy,agents,dependency_probability,avoidance_probability,edit_length_lines,nominal_overlap_probability,nominal_mu,sync_interval,post_dispatch_wait,wait_in_characteristic_units,observation_horizon,baseline_read_time,repair_clock,base_repair_time,edits_per_agent_time,files,lines_per_file,pooled_dispatches_per_initial_conflict,dispatches_n,dispatches_mean,dispatches_ci95_low,dispatches_ci95_high,initial_conflicts_n,initial_conflicts_mean,initial_conflicts_ci95_low,initial_conflicts_ci95_high,ratio_ci95_low,ratio_ci95_high,ratio_interval_status
2ffbe62365e29662,2,kick_back,8,0.0,0.0,4,0.003435063819150432,0.024045446734053025,0.5,83.17583042313002,2.0,1330.8132867700804,dispatch,context,0.25,1.0,8,256,1.0298850574712644,30,14.933333333333334,14.68588616802959,15.180780498637077,30,14.5,13.761534987482383,15.238465012517617,,,not_identifiable_from_aggregate_inputs
db03ca7b62fcbab3,2,kick_back,8,0.0,0.0,4,0.003435063819150432,0.024045446734053025,0.5,166.35166084626005,4.0,1330.8132867700804,dispatch,context,0.25,1.0,8,256,0.9266409266409267,30,8,8.0,8.0,30,8.633333333333333,8.218529201925568,9.048137464741098,,,not_identifiable_from_aggregate_inputs
89443f6106a31437,2,kick_back,8,0.0,0.0,4,0.003435063819150432,0.024045446734053025,0.5,0.0,0.0,1330.8132867700804,start,fixed,0.25,1.0,8,256,1.0,30,62.86666666666667,59.444985566988805,66.28834776634453,30,62.86666666666667,59.444985566988805,66.28834776634453,,,not_identifiable_from_aggregate_inputs
a9964d015fe20eee,2,kick_back,8,0.0,0.0,4,0.003435063819150432,0.024045446734053025,0.5,10.396978802891253,0.25,1330.8132867700804,start,fixed,0.25,1.0,8,256,0.9580636810768831,30,123.36666666666666,122.76139789700734,123.97193543632598,30,128.76666666666668,128.16726256922436,129.366070764109,,,not_identifiable_from_aggregate_inputs
00253465c1c588e8,2,kick_back,8,0.0,0.0,4,0.003435063819150432,0.024045446734053025,0.5,20.793957605782506,0.5,1330.8132867700804,start,fixed,0.25,1.0,8,256,0.9169096209912537,30,62.9,62.56974840660107,63.230251593398926,30,68.6,68.20575356327093,68.99424643672906,,,not_identifiable_from_aggregate_inputs
8db7809d8dc3bb0a,2,kick_back,8,0.0,0.0,4,0.003435063819150432,0.024045446734053025,0.5,41.58791521156501,1.0,1330.8132867700804,start,fixed,0.25,1.0,8,256,0.8448581560283688,30,31.766666666666666,31.612727633105845,31.920605700227487,30,37.6,37.39844649322834,37.80155350677166,,,not_identifiable_from_aggregate_inputs
651334e8071f5b1a,2,kick_back,8,0.0,0.0,4,0.003435063819150432,0.024045446734053025,0.5,83.17583042313002,2.0,1330.8132867700804,start,fixed,0.25,1.0,8,256,0.732824427480916,30,16,16.0,16.0,30,21.833333333333332,21.697692382905558,21.968974283761106,,,not_identifiable_from_aggregate_inputs
098bb49f586918df,2,kick_back,8,0.0,0.0,4,0.003435063819150432,0.024045446734053025,0.5,166.35166084626005,4.0,1330.8132867700804,start,fixed,0.25,1.0,8,256,0.5769230769230769,30,8,8.0,8.0,30,13.866666666666667,13.742943084014795,13.990390249318539,,,not_identifiable_from_aggregate_inputs
a189ebde7f899568,2,kick_back,8,0.0,0.0,4,0.003435063819150432,0.024045446734053025,0.5,0.0,0.0,1330.8132867700804,start,context,0.25,1.0,8,256,1.0021008403361344,30,63.6,60.15662149332521,67.04337850667478,30,63.46666666666667,60.02568272113452,66.90765061219881,,,not_identifiable_from_aggregate_inputs
206fe2164fcda87a,2,kick_back,8,0.0,0.0,4,0.003435063819150432,0.024045446734053025,0.5,10.396978802891253,0.25,1330.8132867700804,start,context,0.25,1.0,8,256,0.9831766452251361,30,66.23333333333333,61.62120591802712,70.84546074863954,30,67.36666666666666,62.40333464409518,72.32999868923814,,,not_identifiable_from_aggregate_inputs
7eef628ba4b72a36,2,kick_back,8,0.0,0.0,4,0.003435063819150432,0.024045446734053025,0.5,20.793957605782506,0.5,1330.8132867700804,start,context,0.25,1.0,8,256,0.924944812362031,30,41.9,39.67744117645046,44.12255882354954,30,45.3,42.90751509931619,47.6924849006838,,,not_identifiable_from_aggregate_inputs
a8220aa35e0f5d8d,2,kick_back,8,0.0,0.0,4,0.003435063819150432,0.024045446734053025,0.5,41.58791521156501,1.0,1330.8132867700804,start,context,0.25,1.0,8,256,0.8650519031141869,30,25,24.186154297433347,25.813845702566653,30,28.9,27.73247884165964,30.06752115834036,,,not_identifiable_from_aggregate_inputs
d13e03c74203cf9c,2,kick_back,8,0.0,0.0,4,0.003435063819150432,0.024045446734053025,0.5,83.17583042313002,2.0,1330.8132867700804,start,context,0.25,1.0,8,256,0.75,30,14.1,13.845225996021085,14.354774003978914,30,18.8,18.281858671035007,19.318141328964995,,,not_identifiable_from_aggregate_inputs
79a9a5828c93d7ce,2,kick_back,8,0.0,0.0,4,0.003435063819150432,0.024045446734053025,0.5,166.35166084626005,4.0,1330.8132867700804,start,context,0.25,1.0,8,256,0.5933503836317136,30,7.733333333333333,7.5723828995172235,7.894283767149443,30,13.033333333333333,12.75962078450341,13.307045882163257,,,not_identifiable_from_aggregate_inputs
0f10f83c81bebddf,2,kick_back,8,0.0,0.0,16,0.01556231814190527,0.1089362269933369,0.5,0.0,0.0,293.74984688938497,dispatch,fixed,0.25,1.0,8,256,1.0,30,60.6,57.622911334954864,63.57708866504514,30,60.6,57.622911334954864,63.57708866504514,,,not_identifiable_from_aggregate_inputs
2ee2fa8b81ce05d2,2,kick_back,8,0.0,0.0,16,0.01556231814190527,0.1089362269933369,0.5,2.29492067882332,0.25,293.74984688938497,dispatch,fixed,0.25,1.0,8,256,1.0638231631382318,30,113.9,113.04204552273593,114.75795447726408,30,107.06666666666666,105.757973984484,108.37535934884933,,,not_identifiable_from_aggregate_inputs
86dc5f16a737dd63,2,kick_back,8,0.0,0.0,16,0.01556231814190527,0.1089362269933369,0.5,4.58984135764664,0.5,293.74984688938497,dispatch,fixed,0.25,1.0,8,256,1.0255246738513897,30,60.266666666666666,59.87995909847719,60.653374234856145,30,58.766666666666666,57.50347139928917,60.02986193404416,,,not_identifiable_from_aggregate_inputs
a3b7286d1d4c1520,2,kick_back,8,0.0,0.0,16,0.01556231814190527,0.1089362269933369,0.5,9.17968271529328,1.0,293.74984688938497,dispatch,fixed,0.25,1.0,8,256,1.0552423900789176,30,31.2,30.962260453533656,31.437739546466343,30,29.566666666666666,28.619042058254962,30.51429127507837,,,not_identifiable_from_aggregate_inputs
c90404780eee4c99,2,kick_back,8,0.0,0.0,16,0.01556231814190527,0.1089362269933369,0.5,18.35936543058656,2.0,293.74984688938497,dispatch,fixed,0.25,1.0,8,256,1.0213675213675215,30,15.933333333333334,15.842545044386126,16.024121622280543,30,15.6,14.751100022138182,16.448899977861817,,,not_identifiable_from_aggregate_inputs
dde71353e887d289,2,kick_back,8,0.0,0.0,16,0.01556231814190527,0.1089362269933369,0.5,36.71873086117312,4.0,293.74984688938497,dispatch,fixed,0.25,1.0,8,256,0.8921933085501859,30,8,8.0,8.0,30,8.966666666666667,8.431065225094148,9.502268108239186,,,not_identifiable_from_aggregate_inputs
5753c7ac2fb4e67b,2,kick_back,8,0.0,0.0,16,0.01556231814190527,0.1089362269933369,0.5,0.0,0.0,293.74984688938497,dispatch,context,0.25,1.0,8,256,1.0093555093555093,30,64.73333333333333,61.36865026228751,68.09801640437917,30,64.13333333333334,60.85802705711044,67.40863960955625,,,not_identifiable_from_aggregate_inputs
6c05db4e39e3a7b7,2,kick_back,8,0.0,0.0,16,0.01556231814190527,0.1089362269933369,0.5,2.29492067882332,0.25,293.74984688938497,dispatch,context,0.25,1.0,8,256,1.0878684807256236,30,63.96666666666667,60.13959144317242,67.79374189016092,30,58.8,55.06055833044557,62.53944166955442,,,not_identifiable_from_aggregate_inputs
505b844b5648279e,2,kick_back,8,0.0,0.0,16,0.01556231814190527,0.1089362269933369,0.5,4.58984135764664,0.5,293.74984688938497,dispatch,context,0.25,1.0,8,256,1.032336297493937,30,42.56666666666667,40.46809468732204,44.6652386460113,30,41.233333333333334,38.93972547753745,43.52694118912922,,,not_identifiable_from_aggregate_inputs
5f6f345973375a5c,2,kick_back,8,0.0,0.0,16,0.01556231814190527,0.1089362269933369,0.5,9.17968271529328,1.0,293.74984688938497,dispatch,context,0.25,1.0,8,256,1.070748299319728,30,26.233333333333334,25.551233308084512,26.915433358582156,30,24.5,23.145490800173807,25.854509199826193,,,not_identifiable_from_aggregate_inputs
157f07d86afb9910,2,kick_back,8,0.0,0.0,16,0.01556231814190527,0.1089362269933369,0.5,18.35936543058656,2.0,293.74984688938497,dispatch,context,0.25,1.0,8,256,1.009132420091324,30,14.733333333333333,14.46864226060009,14.998024406066575,30,14.6,13.88061686706316,15.319383132936839,,,not_identifiable_from_aggregate_inputs
1fc718ef62600daf,2,kick_back,8,0.0,0.0,16,0.01556231814190527,0.1089362269933369,0.5,36.71873086117312,4.0,293.74984688938497,dispatch,context,0.25,1.0,8,256,0.898876404494382,30,8,8.0,8.0,30,8.9,8.333416855377681,9.46658314462232,,,not_identifiable_from_aggregate_inputs
2b309a395bbc2c24,2,kick_back,8,0.0,0.0,16,0.01556231814190527,0.1089362269933369,0.5,0.0,0.0,293.74984688938497,start,fixed,0.25,1.0,8,256,1.0,30,60.6,57.622911334954864,63.57708866504514,30,60.6,57.622911334954864,63.57708866504514,,,not_identifiable_from_aggregate_inputs
f328666aa990cb84,2,kick_back,8,0.0,0.0,16,0.01556231814190527,0.1089362269933369,0.5,2.29492067882332,0.25,293.74984688938497,start,fixed,0.25,1.0,8,256,0.9690867838910948,30,113.9,113.04204552273593,114.75795447726408,30,117.53333333333333,116.56702126202454,118.49964540464212,,,not_identifiable_from_aggregate_inputs
7fe4f8331b6164b8,2,kick_back,8,0.0,0.0,16,0.01556231814190527,0.1089362269933369,0.5,4.58984135764664,0.5,293.74984688938497,start,fixed,0.25,1.0,8,256,0.9177664974619288,30,60.266666666666666,59.87995909847719,60.653374234856145,30,65.66666666666667,65.22255905484131,66.11077427849203,,,not_identifiable_from_aggregate_inputs
adc2bc52d99a8432,2,kick_back,8,0.0,0.0,16,0.01556231814190527,0.1089362269933369,0.5,9.17968271529328,1.0,293.74984688938497,start,fixed,0.25,1.0,8,256,0.8485947416137806,30,31.2,30.962260453533656,31.437739546466343,30,36.766666666666666,36.4065661272788,37.12676720605453,,,not_identifiable_from_aggregate_inputs
9635e92d0f11410e,2,kick_back,8,0.0,0.0,16,0.01556231814190527,0.1089362269933369,0.5,18.35936543058656,2.0,293.74984688938497,start,fixed,0.25,1.0,8,256,0.7353846153846153,30,15.933333333333334,15.842545044386126,16.024121622280543,30,21.666666666666668,21.430168588458475,21.90316474487486,,,not_identifiable_from_aggregate_inputs
0c99e91b7f008f0c,2,kick_back,8,0.0,0.0,16,0.01556231814190527,0.1089362269933369,0.5,36.71873086117312,4.0,293.74984688938497,start,fixed,0.25,1.0,8,256,0.5755395683453237,30,8,8.0,8.0,30,13.9,13.790811141151893,14.009188858848107,,,not_identifiable_from_aggregate_inputs
694dd2b77861e726,2,kick_back,8,0.0,0.0,16,0.01556231814190527,0.1089362269933369,0.5,0.0,0.0,293.74984688938497,start,context,0.25,1.0,8,256,1.0093555093555093,30,64.73333333333333,61.36865026228751,68.09801640437917,30,64.13333333333334,60.85802705711044,67.40863960955625,,,not_identifiable_from_aggregate_inputs
ed0611a3bb0b3dc7,2,kick_back,8,0.0,0.0,16,0.01556231814190527,0.1089362269933369,0.5,2.29492067882332,0.25,293.74984688938497,start,context,0.25,1.0,8,256,0.992817679558011,30,59.9,56.520367509607745,63.27963249039225,30,60.333333333333336,56.58218045818678,64.0844862084799,,,not_identifiable_from_aggregate_inputs
970f6d49f57ce172,2,kick_back,8,0.0,0.0,16,0.01556231814190527,0.1089362269933369,0.5,4.58984135764664,0.5,293.74984688938497,start,context,0.25,1.0,8,256,0.9381598793363499,30,41.46666666666667,39.32632295523499,43.607010378098344,30,44.2,41.58993537755608,46.810064622443925,,,not_identifiable_from_aggregate_inputs
af8b8202b1a5d30f,2,kick_back,8,0.0,0.0,16,0.01556231814190527,0.1089362269933369,0.5,9.17968271529328,1.0,293.74984688938497,start,context,0.25,1.0,8,256,0.8527042577675489,30,24.7,23.853443975009167,25.54655602499083,30,28.966666666666665,27.837078018790827,30.096255314542503,,,not_identifiable_from_aggregate_inputs
f5cc650b731979da,2,kick_back,8,0.0,0.0,16,0.01556231814190527,0.1089362269933369,0.5,18.35936543058656,2.0,293.74984688938497,start,context,0.25,1.0,8,256,0.7473498233215548,30,14.1,13.797669739842508,14.402330260157491,30,18.866666666666667,18.27430227637871,19.459031056954625,,,not_identifiable_from_aggregate_inputs
e7b0052460ef8994,2,kick_back,8,0.0,0.0,16,0.01556231814190527,0.1089362269933369,0.5,36.71873086117312,4.0,293.74984688938497,start,context,0.25,1.0,8,256,0.5818639798488665,30,7.7,7.533211263094235,7.866788736905765,30,13.233333333333333,12.926173210602258,13.540493456064407,,,not_identifiable_from_aggregate_inputs
7bc8adf1b98f2076,2,kick_back,8,0.0,0.0,64,0.06872332143144783,0.4810632500201348,0.5,0.0,0.0,256.0,dispatch,fixed,0.25,1.0,8,256,0.9994593864035681,30,246.5,241.02299377018983,251.97700622981017,30,246.63333333333333,241.1059820786436,252.16068458802306,,,not_identifiable_from_aggregate_inputs
f7c9d7f892eaa72c,2,kick_back,8,0.0,0.0,64,0.06872332143144783,0.4810632500201348,0.5,0.5196821831423131,0.25,256.0,dispatch,fixed,0.25,1.0,8,256,1.1101903695408732,30,330.46666666666664,329.82423813254326,331.10909520079,30,297.6666666666667,295.023094486882,300.3102388464514,,,not_identifiable_from_aggregate_inputs
9acb640797be28db,2,kick_back,8,0.0,0.0,64,0.06872332143144783,0.4810632500201348,0.5,1.0393643662846261,0.5,256.0,dispatch,fixed,0.25,1.0,8,256,1.0813762971054068,30,198,197.67446171897333,198.32553828102667,30,183.1,180.71268844518144,185.48731155481855,,,not_identifiable_from_aggregate_inputs
a2e0047f48af85fb,2,kick_back,8,0.0,0.0,64,0.06872332143144783,0.4810632500201348,0.5,2.0787287325692523,1.0,256.0,dispatch,fixed,0.25,1.0,8,256,1.1150981719702098,30,109.8,109.62671901763154,109.97328098236845,30,98.46666666666667,97.06416285198681,99.86917048134653,,,not_identifiable_from_aggregate_inputs
315a6144122e9212,2,kick_back,8,0.0,0.0,64,0.06872332143144783,0.4810632500201348,0.5,4.157457465138505,2.0,256.0,dispatch,fixed,0.25,1.0,8,256,1.2219101123595506,30,58,58.0,58.0,30,47.46666666666667,46.2208948075752,48.71243852575814,,,not_identifiable_from_aggregate_inputs
9c20c4806bfde660,2,kick_back,8,0.0,0.0,64,0.06872332143144783,0.4810632500201348,0.5,8.31491493027701,4.0,256.0,dispatch,fixed,0.25,1.0,8,256,1.3996889580093312,30,30,30.0,30.0,30,21.433333333333334,20.375612194439515,22.49105447222715,,,not_identifiable_from_aggregate_inputs
942279897618a64b,2,kick_back,8,0.0,0.0,64,0.06872332143144783,0.4810632500201348,0.5,0.0,0.0,256.0,dispatch,context,0.25,1.0,8,256,1.1725513664472373,30,195.93333333333334,185.1725271535043,206.69413951316238,30,167.1,158.00318527895806,176.19681472104193,,,not_identifiable_from_aggregate_inputs
52965eede989056b,2,kick_back,8,0.0,0.0,64,0.06872332143144783,0.4810632500201348,0.5,0.5196821831423131,0.25,256.0,dispatch,context,0.25,1.0,8,256,1.1792945787067277,30,120.36666666666666,113.51650053505705,127.21683279827627,30,102.06666666666666,95.84944418496528,108.28388914836805,,,not_identifiable_from_aggregate_inputs
737f4f4d6f0f5592,2,kick_back,8,0.0,0.0,64,0.06872332143144783,0.4810632500201348,0.5,1.0393643662846261,0.5,256.0,dispatch,context,0.25,1.0,8,256,1.1601577909270218,30,98.03333333333333,93.08425619346185,102.98241047320481,30,84.5,80.08343400678606,88.91656599321394,,,not_identifiable_from_aggregate_inputs
b397969aef04c316,2,kick_back,8,0.0,0.0,64,0.06872332143144783,0.4810632500201348,0.5,2.0787287325692523,1.0,256.0,dispatch,context,0.25,1.0,8,256,1.1951494641849973,30,70.63333333333334,68.30002510358332,72.96664156308336,30,59.1,56.98744717266624,61.21255282733376,,,not_identifiable_from_aggregate_inputs
759f468851342d2f,2,kick_back,8,0.0,0.0,64,0.06872332143144783,0.4810632500201348,0.5,4.157457465138505,2.0,256.0,dispatch,context,0.25,1.0,8,256,1.28116213683224,30,45.56666666666667,44.70699833536282,46.42633499797052,30,35.56666666666667,34.09068369528767,37.04264963804567,,,not_identifiable_from_aggregate_inputs
894913a06f492666,2,kick_back,8,0.0,0.0,64,0.06872332143144783,0.4810632500201348,0.5,8.31491493027701,4.0,256.0,dispatch,context,0.25,1.0,8,256,1.3644067796610169,30,26.833333333333332,26.534923242392228,27.131743424274436,30,19.666666666666668,18.635795443415574,20.69753788991776,,,not_identifiable_from_aggregate_inputs
b78989e2d262240c,2,kick_back,8,0.0,0.0,64,0.06872332143144783,0.4810632500201348,0.5,0.0,0.0,256.0,start,fixed,0.25,1.0,8,256,0.9994593864035681,30,246.5,241.02299377018983,251.97700622981017,30,246.63333333333333,241.1059820786436,252.16068458802306,,,not_identifiable_from_aggregate_inputs
4f8758a964612162,2,kick_back,8,0.0,0.0,64,0.06872332143144783,0.4810632500201348,0.5,0.5196821831423131,0.25,256.0,start,fixed,0.25,1.0,8,256,1.0444327176781003,30,329.8666666666667,328.77991259078016,330.9534207425532,30,315.8333333333333,314.0206098895822,317.6460567770844,,,not_identifiable_from_aggregate_inputs
95413c09b8a9ba40,2,kick_back,8,0.0,0.0,64,0.06872332143144783,0.4810632500201348,0.5,1.0393643662846261,0.5,256.0,start,fixed,0.25,1.0,8,256,1.0,30,197.96666666666667,197.63463712451983,198.2986962088135,30,197.96666666666667,196.94375042383604,198.9895829094973,,,not_identifiable_from_aggregate_inputs
0510ef02fd04b948,2,kick_back,8,0.0,0.0,64,0.06872332143144783,0.4810632500201348,0.5,2.0787287325692523,1.0,256.0,start,fixed,0.25,1.0,8,256,0.9648506151142355,30,109.8,109.62671901763154,109.97328098236845,30,113.8,113.13284505237694,114.46715494762306,,,not_identifiable_from_aggregate_inputs
d4121bc33ab6bfbd,2,kick_back,8,0.0,0.0,64,0.06872332143144783,0.4810632500201348,0.5,4.157457465138505,2.0,256.0,start,fixed,0.25,1.0,8,256,0.919661733615222,30,58,58.0,58.0,30,63.06666666666667,62.71588332870494,63.4174500046284,,,not_identifiable_from_aggregate_inputs
6b416590d5d7cb9f,2,kick_back,8,0.0,0.0,64,0.06872332143144783,0.4810632500201348,0.5,8.31491493027701,4.0,256.0,start,fixed,0.25,1.0,8,256,0.8498583569405099,30,30,30.0,30.0,30,35.3,35.066950057150684,35.53304994284931,,,not_identifiable_from_aggregate_inputs
a03c51dda61ecd49,2,kick_back,8,0.0,0.0,64,0.06872332143144783,0.4810632500201348,0.5,0.0,0.0,256.0,start,context,0.25,1.0,8,256,1.1725513664472373,30,195.93333333333334,185.1725271535043,206.69413951316238,30,167.1,158.00318527895806,176.19681472104193,,,not_identifiable_from_aggregate_inputs
4c85d06a7674144c,2,kick_back,8,0.0,0.0,64,0.06872332143144783,0.4810632500201348,0.5,0.5196821831423131,0.25,256.0,start,context,0.25,1.0,8,256,1.1275571600481349,30,124.93333333333334,117.5499190694869,132.31674759717976,30,110.8,103.66509002706837,117.93490997293162,,,not_identifiable_from_aggregate_inputs
ca57a45ba287117c,2,kick_back,8,0.0,0.0,64,0.06872332143144783,0.4810632500201348,0.5,1.0393643662846261,0.5,256.0,start,context,0.25,1.0,8,256,1.0889223813112283,30,96.33333333333333,90.93298346528607,101.73368320138059,30,88.46666666666667,82.9727694519962,93.96056388133714,,,not_identifiable_from_aggregate_inputs
ce606c6af8e82d5a,2,kick_back,8,0.0,0.0,64,0.06872332143144783,0.4810632500201348,0.5,2.0787287325692523,1.0,256.0,start,context,0.25,1.0,8,256,1.0331262939958592,30,66.53333333333333,64.09227855221013,68.97438811445653,30,64.4,61.7509770354588,67.04902296454121,,,not_identifiable_from_aggregate_inputs
bc3aaec022fa113b,2,kick_back,8,0.0,0.0,64,0.06872332143144783,0.4810632500201348,0.5,4.157457465138505,2.0,256.0,start,context,0.25,1.0,8,256,0.9795144157814871,30,43.03333333333333,42.03665381932703,44.030012847339634,30,43.93333333333333,42.49293117578186,45.3737354908848,,,not_identifiable_from_aggregate_inputs
fd8e863912e6f53a,2,kick_back,8,0.0,0.0,64,0.06872332143144783,0.4810632500201348,0.5,8.31491493027701,4.0,256.0,start,context,0.25,1.0,8,256,0.9129916567342075,30,25.533333333333335,25.056617621685607,26.010049044981063,30,27.966666666666665,27.144812338699435,28.788520994633895,,,not_identifiable_from_aggregate_inputs
3c2aadbac1781895,3,kick_back,4,0.1,0.0,4,0.003435063819150432,0.010305191457451296,0.5,0.0,0.0,3105.2310024635212,dispatch,fixed,0.25,1.0,8,256,3.9852752880921893,30,207.5,-42.38561653445481,457.3856165344548,30,52.06666666666667,49.48119216950393,54.65214116382941,,,not_identifiable_from_aggregate_inputs
22b7d3c68ea15ac5,3,kick_back,4,0.1,0.0,4,0.003435063819150432,0.010305191457451296,0.5,24.25961720674626,0.25,3105.2310024635212,dispatch,fixed,0.25,1.0,8,256,16.598214285714285,30,123.93333333333334,122.52079059197342,125.34587607469325,30,7.466666666666667,6.249581045207894,8.683752288125438,,,not_identifiable_from_aggregate_inputs
391126815bb15a3f,3,kick_back,4,0.1,0.0,4,0.003435063819150432,0.010305191457451296,0.5,48.51923441349252,0.5,3105.2310024635212,dispatch,fixed,0.25,1.0,8,256,8.716279069767442,30,62.46666666666667,61.7714224387881,63.16191089454524,30,7.166666666666667,5.905570506612163,8.427762826721171,,,not_identifiable_from_aggregate_inputs
907dc6808e6f52d8,3,kick_back,4,0.1,0.0,4,0.003435063819150432,0.010305191457451296,0.5,97.03846882698504,1.0,3105.2310024635212,dispatch,fixed,0.25,1.0,8,256,4.404651162790698,30,31.566666666666666,31.206566127278798,31.926767206054535,30,7.166666666666667,5.905570506612163,8.427762826721171,,,not_identifiable_from_aggregate_inputs
1dcf0ba700f7590d,3,kick_back,4,0.1,0.0,4,0.003435063819150432,0.010305191457451296,0.5,194.07693765397008,2.0,3105.2310024635212,dispatch,fixed,0.25,1.0,8,256,2.218604651162791,30,15.9,15.755939348660476,16.044060651339525,30,7.166666666666667,5.905570506612163,8.427762826721171,,,not_identifiable_from_aggregate_inputs
5fd41e84a1dff98e,3,kick_back,4,0.1,0.0,4,0.003435063819150432,0.010305191457451296,0.5,388.15387530794015,4.0,3105.2310024635212,dispatch,fixed,0.25,1.0,8,256,1.1545893719806763,30,7.966666666666667,7.9013333333333335,8.032,30,6.9,5.95860880644105,7.841391193558951,,,not_identifiable_from_aggregate_inputs
f6e5be496ff7922e,3,kick_back,4,0.1,0.0,4,0.003435063819150432,0.010305191457451296,0.5,0.0,0.0,3105.2310024635212,dispatch,context,0.25,1.0,8,256,3.982085732565579,30,207.46666666666667,-42.35905668598238,457.2923900193157,30,52.1,49.52236508653253,54.67763491346747,,,not_identifiable_from_aggregate_inputs
5d468a1fa4a5f047,3,kick_back,4,0.1,0.0,4,0.003435063819150432,0.010305191457451296,0.5,24.25961720674626,0.25,3105.2310024635212,dispatch,context,0.25,1.0,8,256,16.58928571428571,30,123.86666666666666,122.46731478603628,125.26601854729704,30,7.466666666666667,6.249581045207894,8.683752288125438,,,not_identifiable_from_aggregate_inputs
0c01e7cfe70e539a,3,kick_back,4,0.1,0.0,4,0.003435063819150432,0.010305191457451296,0.5,48.51923441349252,0.5,3105.2310024635212,dispatch,context,0.25,1.0,8,256,8.716279069767442,30,62.46666666666667,61.7714224387881,63.16191089454524,30,7.166666666666667,5.905570506612163,8.427762826721171,,,not_identifiable_from_aggregate_inputs
7c7251326cc7acbf,3,kick_back,4,0.1,0.0,4,0.003435063819150432,0.010305191457451296,0.5,97.03846882698504,1.0,3105.2310024635212,dispatch,context,0.25,1.0,8,256,4.4,30,31.533333333333335,31.160579760508554,31.906086906158116,30,7.166666666666667,5.905570506612163,8.427762826721171,,,not_identifiable_from_aggregate_inputs
cfc44e0b761d49f9,3,kick_back,4,0.1,0.0,4,0.003435063819150432,0.010305191457451296,0.5,194.07693765397008,2.0,3105.2310024635212,dispatch,context,0.25,1.0,8,256,2.218604651162791,30,15.9,15.755939348660476,16.044060651339525,30,7.166666666666667,5.905570506612163,8.427762826721171,,,not_identifiable_from_aggregate_inputs
f42372770ba8bca8,3,kick_back,4,0.1,0.0,4,0.003435063819150432,0.010305191457451296,0.5,388.15387530794015,4.0,3105.2310024635212,dispatch,context,0.25,1.0,8,256,1.1545893719806763,30,7.966666666666667,7.9013333333333335,8.032,30,6.9,5.95860880644105,7.841391193558951,,,not_identifiable_from_aggregate_inputs
3a5bae5817088e20,3,kick_back,4,0.1,0.0,4,0.003435063819150432,0.010305191457451296,0.5,0.0,0.0,3105.2310024635212,start,fixed,0.25,1.0,8,256,3.9852752880921893,30,207.5,-42.38561653445481,457.3856165344548,30,52.06666666666667,49.48119216950393,54.65214116382941,,,not_identifiable_from_aggregate_inputs
0d64dba7943c86e7,3,kick_back,4,0.1,0.0,4,0.003435063819150432,0.010305191457451296,0.5,24.25961720674626,0.25,3105.2310024635212,start,fixed,0.25,1.0,8,256,15.957081545064378,30,123.93333333333334,122.52079059197342,125.34587607469325,30,7.766666666666667,6.546139276105066,8.987194057228267,,,not_identifiable_from_aggregate_inputs
1d5ea7b030608712,3,kick_back,4,0.1,0.0,4,0.003435063819150432,0.010305191457451296,0.5,48.51923441349252,0.5,3105.2310024635212,start,fixed,0.25,1.0,8,256,8.255506607929515,30,62.46666666666667,61.7714224387881,63.16191089454524,30,7.566666666666666,6.296499428756423,8.83683390457691,,,not_identifiable_from_aggregate_inputs
88343a17c85d0c57,3,kick_back,4,0.1,0.0,4,0.003435063819150432,0.010305191457451296,0.5,97.03846882698504,1.0,3105.2310024635212,start,fixed,0.25,1.0,8,256,4.171806167400881,30,31.566666666666666,31.206566127278798,31.926767206054535,30,7.566666666666666,6.296499428756423,8.83683390457691,,,not_identifiable_from_aggregate_inputs
adbfa9792485868b,3,kick_back,4,0.1,0.0,4,0.003435063819150432,0.010305191457451296,0.5,194.07693765397008,2.0,3105.2310024635212,start,fixed,0.25,1.0,8,256,2.101321585903084,30,15.9,15.755939348660476,16.044060651339525,30,7.566666666666666,6.296499428756423,8.83683390457691,,,not_identifiable_from_aggregate_inputs
c11d493bcf66d61c,3,kick_back,4,0.1,0.0,4,0.003435063819150432,0.010305191457451296,0.5,388.15387530794015,4.0,3105.2310024635212,start,fixed,0.25,1.0,8,256,1.091324200913242,30,7.966666666666667,7.9013333333333335,8.032,30,7.3,6.331785812620121,8.268214187379877,,,not_identifiable_from_aggregate_inputs
7b9630dbab57de02,3,kick_back,4,0.1,0.0,4,0.003435063819150432,0.010305191457451296,0.5,0.0,0.0,3105.2310024635212,start,context,0.25,1.0,8,256,3.982085732565579,30,207.46666666666667,-42.35905668598238,457.2923900193157,30,52.1,49.52236508653253,54.67763491346747,,,not_identifiable_from_aggregate_inputs
d81508dcd141fc93,3,kick_back,4,0.1,0.0,4,0.003435063819150432,0.010305191457451296,0.5,24.25961720674626,0.25,3105.2310024635212,start,context,0.25,1.0,8,256,16.012931034482758,30,123.83333333333333,122.43919772313723,125.22746894352943,30,7.733333333333333,6.504692842409037,8.96197382425763,,,not_identifiable_from_aggregate_inputs
128f329c3c7498e5,3,kick_back,4,0.1,0.0,4,0.003435063819150432,0.010305191457451296,0.5,48.51923441349252,0.5,3105.2310024635212,start,context,0.25,1.0,8,256,8.255506607929515,30,62.46666666666667,61.7714224387881,63.16191089454524,30,7.566666666666666,6.296499428756423,8.83683390457691,,,not_identifiable_from_aggregate_inputs
