suite,cell_id,metric,runs_seen,runs_failed,n,mean,ci95_low,ci95_high,case,policy,agents,dependency_probability,avoidance_probability,edit_length_lines,nominal_overlap_probability,nominal_mu,sync_interval,post_dispatch_wait,wait_in_characteristic_units,observation_horizon,baseline_read_time,repair_clock,base_repair_time,edits_per_agent_time,files,lines_per_file
sync_interval,77878dd23a843f8f,author_repair_completions,30,0,30,0.7333333333333333,0.4371511381893535,1.029515528477313,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,77878dd23a843f8f,author_repair_starts,30,0,30,0.7333333333333333,0.4371511381893535,1.029515528477313,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,77878dd23a843f8f,automatic_passes,30,0,30,2051.4333333333334,2050.4810604402846,2052.385606226382,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,77878dd23a843f8f,avoided_proposals,30,0,30,0,0.0,0.0,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,77878dd23a843f8f,concurrent_overlap_pairs,30,0,30,0.7333333333333333,0.4371511381893535,1.029515528477313,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,77878dd23a843f8f,conflict_cohort_n,30,0,30,2.433333333333333,1.7643057436863798,3.1023609229802864,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,77878dd23a843f8f,dependency_rescues_without_repair,30,0,30,1.7,1.1428474692431743,2.2571525307568256,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,77878dd23a843f8f,dispatches,30,0,30,0.7333333333333333,0.4371511381893535,1.029515528477313,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,77878dd23a843f8f,early_conflict_cohort_n,30,0,30,1.3333333333333333,0.8603371769169472,1.8063294897497193,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,77878dd23a843f8f,early_unresolved_over_threshold_fraction,30,0,20,0.0,0.0,0.0,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,77878dd23a843f8f,failed_applications,30,0,30,3.1666666666666665,2.2947580279151616,4.0385753054181714,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,77878dd23a843f8f,failed_edits,30,0,30,2.433333333333333,1.7643057436863798,3.1023609229802864,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,77878dd23a843f8f,failed_repair_completions,30,0,30,0,0.0,0.0,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,77878dd23a843f8f,first_failures_per_generated_edit,30,0,30,0.0023653305817998493,0.0017038695821603581,0.0030267915814393403,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,77878dd23a843f8f,first_failures_per_sync_call,30,0,30,0.0011875237836560526,0.00086113734408475,0.0015139102232273553,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,77878dd23a843f8f,first_failures_per_time,30,0,30,0.009505208333333333,0.006891819311274921,0.012118597355391744,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,77878dd23a843f8f,generated_edits,30,0,30,1033.1666666666667,1021.8030632098004,1044.530270123533,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,77878dd23a843f8f,landed_edits,30,0,30,1033.1666666666667,1021.8030632098004,1044.530270123533,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,77878dd23a843f8f,mean_first_failure_context_count,30,0,25,0.5111428571428571,0.3198814874783953,0.702404226807319,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,77878dd23a843f8f,mean_first_failure_overlap_lines,30,0,25,0.8888571428571429,0.47186001296205504,1.3058542727522306,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,77878dd23a843f8f,mean_observed_latency,30,0,30,0.06262235539399613,0.062251838668738145,0.06299287211925411,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,77878dd23a843f8f,observed_repair_busy_time,30,0,30,0.18333333333333332,0.10928778454733838,0.25737888211932825,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,77878dd23a843f8f,observed_repair_effort,30,0,30,1.235,0.7254270785266838,1.7445729214733166,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,77878dd23a843f8f,overlap_pairs_per_generated_edit,30,0,30,0.0007161547361972518,0.0004222440337057644,0.001010065438688739,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,77878dd23a843f8f,overlap_pairs_per_scheduled_interval,30,0,30,0.00035807291666666664,0.00021345270419402028,0.000502693129139313,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,77878dd23a843f8f,overlap_pairs_per_time,30,0,30,0.002864583333333333,0.0017076216335521622,0.004021545033114504,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,77878dd23a843f8f,repair_effort_per_generated_edit,30,0,30,0.0012065708101904225,0.0006989275650097776,0.0017142140553710675,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,77878dd23a843f8f,repair_failure_fraction,30,0,16,0.0,0.0,0.0,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,77878dd23a843f8f,sync_calls,30,0,30,2048.733333333333,2048.437151138189,2049.029515528477,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,77878dd23a843f8f,sync_requests,30,0,30,2048,2048.0,2048.0,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,77878dd23a843f8f,unresolved_edits,30,0,30,0,0.0,0.0,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,77878dd23a843f8f,unresolved_fraction,30,0,30,0.0,0.0,0.0,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,77878dd23a843f8f,unresolved_over_threshold_fraction,30,0,25,0.0,0.0,0.0,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,77878dd23a843f8f,unresolved_over_threshold_n,30,0,30,0,0.0,0.0,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,0df3cdfa741d11bd,application_attempts,30,0,30,1519.1666666666667,1377.0840278012051,1661.2493055321283,4,in_place,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,0df3cdfa741d11bd,author_repair_completions,30,0,30,489,346.8677409585358,631.1322590414642,4,in_place,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,0df3cdfa741d11bd,author_repair_starts,30,0,30,489.7,347.4311689595743,631.9688310404257,4,in_place,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,0df3cdfa741d11bd,automatic_passes,30,0,30,1070,785.5545427795807,1354.4454572204193,4,in_place,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,0df3cdfa741d11bd,avoided_proposals,30,0,30,0,0.0,0.0,4,in_place,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,0df3cdfa741d11bd,concurrent_overlap_pairs,30,0,30,506.56666666666666,329.812977577439,683.3203557558943,4,in_place,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,0df3cdfa741d11bd,conflict_cohort_n,30,0,30,1.0666666666666667,0.8377587479547048,1.2955745853786285,4,in_place,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,0df3cdfa741d11bd,dependency_rescues_without_repair,30,0,30,0,0.0,0.0,4,in_place,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,0df3cdfa741d11bd,dispatches,30,0,30,489.7,347.4311689595743,631.9688310404257,4,in_place,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,0df3cdfa741d11bd,early_conflict_cohort_n,30,0,30,0.7666666666666667,0.542633144270825,0.9907001890625085,4,in_place,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,0df3cdfa741d11bd,early_unresolved_over_threshold_fraction,30,0,20,0.725,0.5306185248159259,0.9193814751840741,4,in_place,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,0df3cdfa741d11bd,failed_applications,30,0,30,978.3333333333334,693.828312923381,1262.8383537432858,4,in_place,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,0df3cdfa741d11bd,failed_edits,30,0,30,1.0666666666666667,0.8377587479547048,1.2955745853786285,4,in_place,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,0df3cdfa741d11bd,failed_repair_completions,30,0,30,488.6333333333333,346.39705373828014,630.8696129283865,4,in_place,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,0df3cdfa741d11bd,first_failures_per_generated_edit,30,0,30,0.0010279858438911327,0.0008101837258626612,0.0012457879619196042,4,in_place,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,0df3cdfa741d11bd,first_failures_per_sync_call,30,0,30,0.0007404387232497921,0.0005930470758438917,0.0008878303706556926,4,in_place,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,0df3cdfa741d11bd,first_failures_per_time,30,0,30,0.004166666666666667,0.003272495109198066,0.005060838224135267,4,in_place,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,0df3cdfa741d11bd,generated_edits,30,0,30,1033.1666666666667,1021.8030632098004,1044.530270123533,4,in_place,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,0df3cdfa741d11bd,landed_edits,30,0,30,540.8333333333334,398.0307030593077,683.635963607359,4,in_place,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,0df3cdfa741d11bd,mean_first_failure_context_count,30,0,25,0.36,0.1370993644393688,0.5829006355606312,4,in_place,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,0df3cdfa741d11bd,mean_first_failure_overlap_lines,30,0,25,0.7,0.25090758189432766,1.1490924181056723,4,in_place,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,0df3cdfa741d11bd,mean_observed_latency,30,0,30,47.906327757528736,31.113832102891667,64.69882341216581,4,in_place,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,0df3cdfa741d11bd,observed_repair_busy_time,30,0,30,122.29583333333333,86.7531439727658,157.83852269390087,4,in_place,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,0df3cdfa741d11bd,observed_repair_effort,30,0,30,489.44166666666666,347.3342949829917,631.5490383503416,4,in_place,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,0df3cdfa741d11bd,overlap_pairs_per_generated_edit,30,0,30,0.49099563377711625,0.3198082621546765,0.662183005399556,4,in_place,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,0df3cdfa741d11bd,overlap_pairs_per_scheduled_interval,30,0,30,0.24734700520833333,0.1610414929577339,0.33365251745893276,4,in_place,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,0df3cdfa741d11bd,overlap_pairs_per_time,30,0,30,1.9787760416666667,1.2883319436618712,2.669220139671462,4,in_place,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,0df3cdfa741d11bd,repair_effort_per_generated_edit,30,0,30,0.47441169491701946,0.3358442197693791,0.6129791700646599,4,in_place,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,0df3cdfa741d11bd,repair_failure_fraction,30,0,25,0.8391429873755083,0.6926171550121092,0.9856688197389074,4,in_place,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,0df3cdfa741d11bd,sync_calls,30,0,30,1559,1416.6867041954315,1701.3132958045685,4,in_place,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,0df3cdfa741d11bd,sync_requests,30,0,30,2048,2048.0,2048.0,4,in_place,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,0df3cdfa741d11bd,unresolved_edits,30,0,30,492.3333333333333,349.71671487806054,634.9499517886061,4,in_place,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,0df3cdfa741d11bd,unresolved_fraction,30,0,30,0.4767165775635881,0.33813567082853735,0.6152974842986388,4,in_place,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,0df3cdfa741d11bd,unresolved_over_threshold_fraction,30,0,25,0.74,0.5890248585583264,0.8909751414416736,4,in_place,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,0df3cdfa741d11bd,unresolved_over_threshold_n,30,0,30,0.7,0.5332112630942344,0.8667887369057655,4,in_place,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,3fd9e8388cfdc687,application_attempts,30,0,30,1039.3,1027.8369416289372,1050.7630583710627,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,3fd9e8388cfdc687,author_repair_completions,30,0,30,1.4333333333333333,1.0381546502406325,1.8285120164260342,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,3fd9e8388cfdc687,author_repair_starts,30,0,30,1.4333333333333333,1.0381546502406325,1.8285120164260342,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,3fd9e8388cfdc687,automatic_passes,30,0,30,1030.1333333333334,1029.0344574465475,1031.2322092201193,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,3fd9e8388cfdc687,avoided_proposals,30,0,30,0,0.0,0.0,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,3fd9e8388cfdc687,concurrent_overlap_pairs,30,0,30,1.4333333333333333,1.0381546502406325,1.8285120164260342,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,3fd9e8388cfdc687,conflict_cohort_n,30,0,30,4.7,3.896254400630556,5.503745599369444,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,3fd9e8388cfdc687,dependency_rescues_without_repair,30,0,30,3.2666666666666666,2.6367316338308435,3.8966016995024897,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,3fd9e8388cfdc687,dispatches,30,0,30,1.4333333333333333,1.0381546502406325,1.8285120164260342,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,3fd9e8388cfdc687,early_conflict_cohort_n,30,0,30,2.566666666666667,1.871740071132954,3.26159326220038,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,3fd9e8388cfdc687,early_unresolved_over_threshold_fraction,30,0,26,0.0,0.0,0.0,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,3fd9e8388cfdc687,failed_applications,30,0,30,6.133333333333334,5.034457446547484,7.232209220119183,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,3fd9e8388cfdc687,failed_edits,30,0,30,4.7,3.896254400630556,5.503745599369444,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,3fd9e8388cfdc687,failed_repair_completions,30,0,30,0,0.0,0.0,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,3fd9e8388cfdc687,first_failures_per_generated_edit,30,0,30,0.004547695698149149,0.00376811720524251,0.005327274191055787,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,3fd9e8388cfdc687,first_failures_per_sync_call,30,0,30,0.004581979544724234,0.0037998912116557846,0.005364067877792684,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,3fd9e8388cfdc687,first_failures_per_time,30,0,30,0.018359375,0.01521974375246311,0.02149900624753689,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,3fd9e8388cfdc687,generated_edits,30,0,30,1033.1666666666667,1021.8030632098004,1044.530270123533,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,3fd9e8388cfdc687,landed_edits,30,0,30,1033.1666666666667,1021.8030632098004,1044.530270123533,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,3fd9e8388cfdc687,mean_first_failure_context_count,30,0,30,0.625436507936508,0.5049299571500026,0.7459430587230134,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,3fd9e8388cfdc687,mean_first_failure_overlap_lines,30,0,30,0.7424206349206349,0.5328134527909651,0.9520278170503047,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,3fd9e8388cfdc687,mean_observed_latency,30,0,30,0.12478248644747246,0.12396347703971243,0.12560149585523248,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,3fd9e8388cfdc687,observed_repair_busy_time,30,0,30,0.35833333333333334,0.2595386625601581,0.45712800410650856,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,3fd9e8388cfdc687,observed_repair_effort,30,0,30,2.421666666666667,1.7685640119883286,3.074769321345005,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,3fd9e8388cfdc687,overlap_pairs_per_generated_edit,30,0,30,0.0013903774145636576,0.0010020608873313132,0.001778693941796002,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,3fd9e8388cfdc687,overlap_pairs_per_scheduled_interval,30,0,30,0.0013997395833333333,0.0010138229006256176,0.001785656266041049,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,3fd9e8388cfdc687,overlap_pairs_per_time,30,0,30,0.005598958333333333,0.004055291602502471,0.007142625064164196,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,3fd9e8388cfdc687,repair_effort_per_generated_edit,30,0,30,0.002349240252019685,0.0017058272968048637,0.002992653207234506,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,3fd9e8388cfdc687,repair_failure_fraction,30,0,23,0.0,0.0,0.0,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,3fd9e8388cfdc687,sync_calls,30,0,30,1025.4333333333334,1025.0381546502406,1025.8285120164262,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,3fd9e8388cfdc687,sync_requests,30,0,30,1024,1024.0,1024.0,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,3fd9e8388cfdc687,unresolved_edits,30,0,30,0,0.0,0.0,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,3fd9e8388cfdc687,unresolved_fraction,30,0,30,0.0,0.0,0.0,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,3fd9e8388cfdc687,unresolved_over_threshold_fraction,30,0,30,0.0,0.0,0.0,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,3fd9e8388cfdc687,unresolved_over_threshold_n,30,0,30,0,0.0,0.0,4,clean_first,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,fc390430195df7dc,application_attempts,30,0,30,1758.2666666666667,1655.4910496838843,1861.042283649449,4,in_place,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,fc390430195df7dc,author_repair_completions,30,0,30,729.2333333333333,625.3737946993108,833.0928719673559,4,in_place,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,fc390430195df7dc,author_repair_starts,30,0,30,730.2,626.3095267912394,834.0904732087607,4,in_place,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,fc390430195df7dc,automatic_passes,30,0,30,295.1666666666667,191.17030149440626,399.1630318389271,4,in_place,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,fc390430195df7dc,avoided_proposals,30,0,30,0,0.0,0.0,4,in_place,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,fc390430195df7dc,concurrent_overlap_pairs,30,0,30,794,628.7524161263108,959.2475838736892,4,in_place,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,fc390430195df7dc,conflict_cohort_n,30,0,30,1.3666666666666667,1.167685506966285,1.5656478263670484,4,in_place,4,0.3,0.0,4,0.003435063819150432,0.010305191457451296,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
